draft_id,pack_number,pick_number,card_name,card_name_norm,offered_card_gihwr,is_picked
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,5,Starbreach Whale,STARBREACH WHALE,0.532,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,5,Umbral Collar Zealot,UMBRAL COLLAR ZEALOT,0.5720000000000001,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,5,Rayblade Trooper,RAYBLADE TROOPER,0.584,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,5,Needle Spires,NEEDLE SPIRES,0.5770000000000001,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,6,Exosuit Savior,EXOSUIT SAVIOR,0.526,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,6,Nutrient Block,NUTRIENT BLOCK,0.5479999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,6,Shattered Wings,SHATTERED WINGS,0.518,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,6,Kavaron Skywarden,KAVARON SKYWARDEN,0.514,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,6,Temporal Intervention,TEMPORAL INTERVENTION,0.505,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,6,Biosynthic Burst,BIOSYNTHIC BURST,0.5710000000000001,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,6,Hymn of the Faller,HYMN OF THE FALLER,0.52,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,6,Rayblade Trooper,RAYBLADE TROOPER,0.584,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,7,Rig for War,RIG FOR WAR,0.507,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,7,Insatiable Skittermaw,INSATIABLE SKITTERMAW,0.518,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,7,Drill Too Deep,DRILL TOO DEEP,0.486,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,7,Knight Luminary,KNIGHT LUMINARY,0.5760000000000001,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,7,Honored Knight-Captain,HONORED KNIGHT-CAPTAIN,0.563,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,7,Broodguard Elite,BROODGUARD ELITE,0.53,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,7,Monoist Sentry,MONOIST SENTRY,0.531,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,8,Diplomatic Relations,DIPLOMATIC RELATIONS,0.568,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,8,Knight Luminary,KNIGHT LUMINARY,0.5760000000000001,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,8,Chrome Companion,CHROME COMPANION,0.531,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,8,Insatiable Skittermaw,INSATIABLE SKITTERMAW,0.518,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,8,Unravel,UNRAVEL,0.551,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,8,Harmonious Grovestrider,HARMONIOUS GROVESTRIDER,0.583,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,9,Zealous Display,ZEALOUS DISPLAY,0.519,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,9,Thawbringer,THAWBRINGER,0.555,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,9,Virus Beetle,VIRUS BEETLE,0.5710000000000001,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,9,Systems Override,SYSTEMS OVERRIDE,0.5579999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,9,Susurian Voidborn,SUSURIAN VOIDBORN,0.555,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,10,Lost in Space,LOST IN SPACE,0.562,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,10,Comet Crawler,COMET CRAWLER,0.537,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,10,Zealous Display,ZEALOUS DISPLAY,0.519,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,10,Hemosymbic Mite,HEMOSYMBIC MITE,0.5379999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,11,Flight-Deck Coordinator,FLIGHT-DECK COORDINATOR,0.54,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,11,Perigee Beckoner,PERIGEE BECKONER,0.5670000000000001,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,11,Honored Knight-Captain,HONORED KNIGHT-CAPTAIN,0.563,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,12,Thawbringer,THAWBRINGER,0.555,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,12,Starport Security,STARPORT SECURITY,0.536,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,1,13,Biosynthic Burst,BIOSYNTHIC BURST,0.5710000000000001,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,1,Hullcarver,HULLCARVER,0.557,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,1,Illvoi Galeblade,ILLVOI GALEBLADE,0.546,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,1,Drix Fatemaker,DRIX FATEMAKER,0.5379999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,1,Banishing Light,BANISHING LIGHT,0.581,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,1,Rig for War,RIG FOR WAR,0.507,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,1,Radiant Strike,RADIANT STRIKE,0.556,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,1,Chrome Companion,CHROME COMPANION,0.531,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,1,Meltstrider Eulogist,MELTSTRIDER EULOGIST,0.5329999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,1,Lightless Evangel,LIGHTLESS EVANGEL,0.54,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,1,Dual-Sun Adepts,DUAL-SUN ADEPTS,0.5670000000000001,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,1,Kavaron Harrier,KAVARON HARRIER,0.562,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,1,Stomping Ground,STOMPING GROUND,0.556,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,1,Thrumming Hivepool,THRUMMING HIVEPOOL,0.5770000000000001,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,2,Orbital Plunge,ORBITAL PLUNGE,0.5720000000000001,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,2,Command Bridge,COMMAND BRIDGE,0.525,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,2,Hullcarver,HULLCARVER,0.557,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,2,Starfighter Pilot,STARFIGHTER PILOT,0.541,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,2,Fungal Colossus,FUNGAL COLOSSUS,0.555,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,2,Sinister Cryologist,SINISTER CRYOLOGIST,0.48700000000000004,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,2,Rig for War,RIG FOR WAR,0.507,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,2,Mental Modulation,MENTAL MODULATION,0.534,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,2,Desculpting Blast,DESCULPTING BLAST,0.5720000000000001,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,2,Scrounge for Eternity,SCROUNGE FOR ETERNITY,0.493,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,2,Eusocial Engineering,EUSOCIAL ENGINEERING,0.57,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,2,Space-Time Anomaly,SPACE-TIME ANOMALY,0.561,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,3,Gravkill,GRAVKILL,0.562,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,3,Drix Fatemaker,DRIX FATEMAKER,0.5379999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,3,Plasma Bolt,PLASMA BOLT,0.552,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,3,Hullcarver,HULLCARVER,0.557,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,3,Cryoshatter,CRYOSHATTER,0.56,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,3,Gene Pollinator,GENE POLLINATOR,0.5720000000000001,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,3,Nutrient Block,NUTRIENT BLOCK,0.5479999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,3,Dubious Delicacy,DUBIOUS DELICACY,0.606,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,3,Mechan Assembler,MECHAN ASSEMBLER,0.54,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,3,Galvanizing Sawship,GALVANIZING SAWSHIP,0.498,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,3,Sunstar Lightsmith,SUNSTAR LIGHTSMITH,0.5660000000000001,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,4,Auxiliary Boosters,AUXILIARY BOOSTERS,0.547,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,4,Sinister Cryologist,SINISTER CRYOLOGIST,0.48700000000000004,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,4,Thaumaton Torpedo,THAUMATON TORPEDO,0.494,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,4,Icecave Crasher,ICECAVE CRASHER,0.5589999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,4,Depressurize,DEPRESSURIZE,0.565,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,4,Weftblade Enhancer,WEFTBLADE ENHANCER,0.534,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,4,Rig for War,RIG FOR WAR,0.507,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,4,Atmospheric Greenhouse,ATMOSPHERIC GREENHOUSE,0.506,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,4,Lavaclaw Reaches,LAVACLAW REACHES,0.593,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,4,Mightform Harmonizer,MIGHTFORM HARMONIZER,0.593,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,5,Luxknight Breacher,LUXKNIGHT BREACHER,0.518,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,5,Focus Fire,FOCUS FIRE,0.57,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,5,Shattered Wings,SHATTERED WINGS,0.518,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,5,Slagdrill Scrapper,SLAGDRILL SCRAPPER,0.537,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,5,Command Bridge,COMMAND BRIDGE,0.525,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,5,Cryogen Relic,CRYOGEN RELIC,0.5920000000000001,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,5,Blooming Stinger,BLOOMING STINGER,0.5539999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,5,Melded Moxite,MELDED MOXITE,0.5579999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,5,Monoist Circuit-Feeder,MONOIST CIRCUIT-FEEDER,0.589,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,6,Selfcraft Mechan,SELFCRAFT MECHAN,0.565,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,6,Starport Security,STARPORT SECURITY,0.536,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,6,Swarm Culler,SWARM CULLER,0.524,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,6,Squire's Lightblade,SQUIRE'S LIGHTBLADE,0.535,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,6,Drill Too Deep,DRILL TOO DEEP,0.486,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,6,Zookeeper Mechan,ZOOKEEPER MECHAN,0.5589999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,6,Illvoi Galeblade,ILLVOI GALEBLADE,0.546,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,6,Germinating Wurm,GERMINATING WURM,0.5589999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,7,Illvoi Galeblade,ILLVOI GALEBLADE,0.546,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,7,Kav Landseeker,KAV LANDSEEKER,0.56,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,7,Fungal Colossus,FUNGAL COLOSSUS,0.555,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,7,Cryoshatter,CRYOSHATTER,0.56,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,7,Gene Pollinator,GENE POLLINATOR,0.5720000000000001,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,7,Scout for Survivors,SCOUT FOR SURVIVORS,0.516,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,7,Nesting Grounds,NESTING GROUNDS,,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,8,Focus Fire,FOCUS FIRE,0.57,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,8,Nanoform Sentinel,NANOFORM SENTINEL,0.54,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,8,Perigee Beckoner,PERIGEE BECKONER,0.5670000000000001,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,8,Gene Pollinator,GENE POLLINATOR,0.5720000000000001,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,8,Lost in Space,LOST IN SPACE,0.562,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,8,Hullcarver,HULLCARVER,0.557,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,9,Drix Fatemaker,DRIX FATEMAKER,0.5379999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,9,Rig for War,RIG FOR WAR,0.507,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,9,Chrome Companion,CHROME COMPANION,0.531,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,9,Meltstrider Eulogist,MELTSTRIDER EULOGIST,0.5329999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,9,Lightless Evangel,LIGHTLESS EVANGEL,0.54,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,10,Hullcarver,HULLCARVER,0.557,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,10,Fungal Colossus,FUNGAL COLOSSUS,0.555,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,10,Desculpting Blast,DESCULPTING BLAST,0.5720000000000001,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,10,Scrounge for Eternity,SCROUNGE FOR ETERNITY,0.493,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,11,Hullcarver,HULLCARVER,0.557,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,11,Cryoshatter,CRYOSHATTER,0.56,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,11,Gene Pollinator,GENE POLLINATOR,0.5720000000000001,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,12,Sinister Cryologist,SINISTER CRYOLOGIST,0.48700000000000004,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,12,Icecave Crasher,ICECAVE CRASHER,0.5589999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,2,13,Shattered Wings,SHATTERED WINGS,0.518,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,1,Thaumaton Torpedo,THAUMATON TORPEDO,0.494,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,1,Selfcraft Mechan,SELFCRAFT MECHAN,0.565,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,1,Gravkill,GRAVKILL,0.562,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,1,Cryogen Relic,CRYOGEN RELIC,0.5920000000000001,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,1,Dockworker Drone,DOCKWORKER DRONE,0.5429999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,1,Kavaron Turbodrone,KAVARON TURBODRONE,0.516,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,1,Blooming Stinger,BLOOMING STINGER,0.5539999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,1,Virulent Silencer,VIRULENT SILENCER,0.5,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,1,Vote Out,VOTE OUT,0.56,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,1,Rescue Skiff,RESCUE SKIFF,0.53,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,1,Interceptor Mechan,INTERCEPTOR MECHAN,0.574,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,1,Eumidian Terrabotanist,EUMIDIAN TERRABOTANIST,0.564,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,1,Archenemy's Charm,ARCHENEMY'S CHARM,0.573,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,2,Germinating Wurm,GERMINATING WURM,0.5589999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,2,Flight-Deck Coordinator,FLIGHT-DECK COORDINATOR,0.54,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,2,Bombard,BOMBARD,0.54,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,2,Embrace Oblivion,EMBRACE OBLIVION,0.5529999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,2,Knight Luminary,KNIGHT LUMINARY,0.5760000000000001,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,2,Command Bridge,COMMAND BRIDGE,0.525,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,2,Illvoi Galeblade,ILLVOI GALEBLADE,0.546,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,2,Remnant Elemental,REMNANT ELEMENTAL,0.527,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,2,Hymn of the Faller,HYMN OF THE FALLER,0.52,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,2,Tractor Beam,TRACTOR BEAM,0.5820000000000001,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,2,Pull Through the Weft,PULL THROUGH THE WEFT,0.504,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,2,Terrain Generator,TERRAIN GENERATOR,,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,3,Drill Too Deep,DRILL TOO DEEP,0.486,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,3,Sami's Curiosity,SAMI'S CURIOSITY,0.54,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,3,Comet Crawler,COMET CRAWLER,0.537,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,3,Brightspear Zealot,BRIGHTSPEAR ZEALOT,0.5329999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,3,Galactic Wayfarer,GALACTIC WAYFARER,0.584,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,3,Decode Transmissions,DECODE TRANSMISSIONS,0.526,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,3,Susurian Voidborn,SUSURIAN VOIDBORN,0.555,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,3,Systems Override,SYSTEMS OVERRIDE,0.5579999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,3,Vaultguard Trooper,VAULTGUARD TROOPER,0.537,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,3,Meltstrider Eulogist,MELTSTRIDER EULOGIST,0.5329999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,3,"Haliya, Ascendant Cadet","HALIYA, ASCENDANT CADET",0.5529999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,4,Kavaron Skywarden,KAVARON SKYWARDEN,0.514,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,4,Chrome Companion,CHROME COMPANION,0.531,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,4,Virus Beetle,VIRUS BEETLE,0.5710000000000001,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,4,Fungal Colossus,FUNGAL COLOSSUS,0.555,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,4,Focus Fire,FOCUS FIRE,0.57,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,4,Illvoi Galeblade,ILLVOI GALEBLADE,0.546,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,4,Mechan Shieldmate,MECHAN SHIELDMATE,0.526,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,4,Mechan Assembler,MECHAN ASSEMBLER,0.54,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,4,Territorial Bruntar,TERRITORIAL BRUNTAR,0.5589999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,4,Susurian Dirgecraft,SUSURIAN DIRGECRAFT,0.541,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,5,Gravblade Heavy,GRAVBLADE HEAVY,0.506,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,5,Cryoshatter,CRYOSHATTER,0.56,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,5,Luxknight Breacher,LUXKNIGHT BREACHER,0.518,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,5,Frontline War-Rager,FRONTLINE WAR-RAGER,0.5,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,5,Chrome Companion,CHROME COMPANION,0.531,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,5,Mechan Assembler,MECHAN ASSEMBLER,0.54,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,5,Sunstar Expansionist,SUNSTAR EXPANSIONIST,0.574,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,5,Voidforged Titan,VOIDFORGED TITAN,0.532,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,5,Edge Rover,EDGE ROVER,0.5720000000000001,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,6,Radiant Strike,RADIANT STRIKE,0.556,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,6,Drix Fatemaker,DRIX FATEMAKER,0.5379999999999999,0
